species,year,avgcatch,catchUCI,catchLCI
51,1980,0,0,0
51,1981,0.009246069,0.027737645,0
51,1982,0.009436708,0.02830945,0
51,1983,0,0,0
51,1984,0.003574489,0.010722984,0
51,1985,0.00273094,0.008192566,0
51,1986,0.013902791,0.03432664,0
51,1987,0,0,0
51,1988,0.003467276,0.010401512,0
51,1989,0.012770505,0.031137912,0
51,1990,0,0,0
51,1991,0.011015555,0.033045474,0
51,1992,0,0,0
51,1993,0,0,0
51,1994,0,0,0
51,1995,0.00200168,0.006004478,0
51,1996,0,0,0
51,1997,0,0,0
51,1998,0.008534186,0.025601769,0
51,1999,0.006035226,0.018105118,0
51,2000,0,0,0
51,2001,0,0,0
51,2002,0,0,0
51,2003,0.008375776,0.02512673,0
51,2004,0,0,0
51,2005,0.003269155,0.009807176,0
51,2006,0,0,0
51,2007,0,0,0
51,2008,0.007062989,0.021188343,0
51,2009,0.00912954,0.027387936,0
51,2010,0.008210287,0.024630153,0
51,2011,0,0,0
51,2012,0.0036672,0.011000827,0
51,2013,0,0,0
51,2014,0.009009482,0.027027649,0
51,2015,0.009609828,0.023594587,0
51,2016,0,0,0
51,2017,0,0,0
51,2018,0,0,0
51,2019,0,0,0
51,2020,0,0,0
52,1971,0,0,0
52,1972,0,0,0
52,1973,0,0,0
52,1974,0.010294354,0.030881617,0
52,1975,0.003431451,0.010293872,0
52,1976,0,0,0
52,1977,0,0,0
52,1978,0,0,0
52,1979,0,0,0
52,1980,0,0,0
52,1981,0,0,0
52,1982,0,0,0
52,1983,0.007863923,0.023591208,0
52,1984,0,0,0
52,1985,0,0,0
52,1986,0.0797179,0.228094446,0
52,1987,0.005749347,0.017247507,0
52,1988,0.019170179,0.05133145,0
52,1989,0,0,0
52,1990,0,0,0
52,1991,0,0,0
52,1992,0.011300783,0.033901223,0
52,1993,0.058979425,0.176932654,0
52,1994,0,0,0
52,1995,0,0,0
52,1996,0.003521327,0.010563393,0
52,1997,0,0,0
52,1998,0,0,0
52,1999,0.006212285,0.018636272,0
52,2000,0,0,0
52,2001,0,0,0
52,2002,0.006072683,0.01821748,0
52,2003,0,0,0
52,2004,0,0,0
52,2005,0,0,0
52,2006,0,0,0
52,2007,0.009009482,0.027027649,0
52,2008,0,0,0
52,2009,0,0,0
52,2010,0.008407026,0.025220519,0
52,2011,0,0,0
52,2012,0,0,0
52,2013,0,0,0
52,2014,0,0,0
52,2015,0,0,0
52,2016,0,0,0
52,2017,0,0,0
52,2018,0,0,0
52,2019,0,0,0
52,2020,0,0,0
60,1971,49.24429877,79.93085266,18.55774489
60,1972,25.03252242,38.68176532,11.38327951
60,1973,31.87441633,84.87804132,0
60,1974,5.690196591,10.19304809,1.18734509
60,1975,18.39527379,40.55179923,0
60,1976,14.26511741,23.49142339,5.038811421
60,1977,16.70580825,29.11605936,4.295557145
60,1978,51.34515656,117.6281996,0
60,1979,12.70643943,33.9424535,0
60,1980,2.23390257,4.460121444,0.007683695
60,1981,2.243214335,6.019289643,0
60,1982,7.323960702,19.60368606,0
60,1983,3.488934044,7.612082593,0
60,1984,67.78049265,118.4866089,17.07437641
60,1985,85.48357937,125.9935176,44.97364111
60,1986,136.0585608,235.7958321,36.32128943
60,1987,165.7929487,257.4303288,74.15556858
60,1988,90.96075057,165.7995526,16.12194851
60,1989,87.70553828,142.5367767,32.87429983
60,1990,246.5168043,453.0170438,40.01656466
60,1991,302.5226698,484.9565155,120.0888241
60,1992,216.6783868,363.4899495,69.86682401
60,1993,83.50908116,130.1496458,36.86851654
60,1994,147.6733742,237.1110522,58.23569611
60,1995,282.5371884,461.0790078,103.995369
60,1996,43.51302139,65.44679917,21.5792436
60,1997,203.2940441,316.2041903,90.38389795
60,1998,78.43423108,119.3156189,37.55284329
60,1999,236.0694003,365.5608966,106.577904
60,2000,151.5843067,232.2386984,70.92991493
60,2001,211.1330788,373.4107855,48.85537222
60,2002,287.8920499,454.5781748,121.205925
60,2003,356.0834054,957.7991227,0
60,2004,197.5603007,365.5948475,29.52575395
60,2005,326.3744103,514.5503073,138.1985133
60,2006,117.5746093,206.96202,28.18719864
60,2007,1023.161027,1767.447799,278.874256
60,2008,275.7240263,434.386575,117.0614777
60,2009,361.3497905,700.2069553,22.49262568
60,2010,1068.985663,2091.740159,46.23116673
60,2011,565.9618403,887.471903,244.4517776
60,2012,3487.393186,8774.752143,0
60,2013,143.5436961,282.4852892,4.602102877
60,2014,277.984096,516.1543637,39.81382841
60,2015,420.7014865,690.350219,151.0527539
60,2016,150.7391935,264.5634846,36.91490243
60,2017,129.4099952,255.3558464,3.464143925
60,2018,117.6288365,197.3331145,37.92455858
60,2019,34.55295888,58.07081316,11.03510459
60,2020,15.45445962,33.07640614,0
61,1971,0,0,0
61,1972,0.021168082,0.063502727,0
61,1973,0.014112055,0.042335152,0
61,1974,0.019504313,0.058512344,0
61,1975,0.010759487,0.032277616,0
61,1976,0,0,0
61,1977,0.010556817,0.031669888,0
61,1978,0.005868811,0.017605973,0
61,1979,0,0,0
61,1980,0.42007942,1.176998895,0
61,1981,0,0,0
61,1982,0,0,0
61,1983,0.031347769,0.081221439,0
61,1984,0,0,0
61,1985,0.037951982,0.107994265,0
61,1986,0.00450679,0.013519697,0
61,1987,0,0,0
61,1988,0,0,0
61,1989,0,0,0
61,1990,0,0,0
61,1991,0.00579073,0.017371558,0
61,1992,0,0,0
61,1993,0,0,0
61,1994,0,0,0
61,1995,0,0,0
61,1996,0.010511772,0.031534187,0
61,1997,0,0,0
61,1998,0,0,0
61,1999,0,0,0
61,2000,0.005538959,0.016616328,0
61,2001,0,0,0
61,2002,0,0,0
61,2003,0,0,0
61,2004,0,0,0
61,2005,0.057256658,0.17176429,0
61,2006,0.130251245,0.291752414,0
61,2007,0.003668007,0.011003445,0
61,2008,0.031524073,0.064944129,0
61,2009,0,0,0
61,2010,0.392521582,1.109961642,0
61,2011,0.03502916,0.086726018,0
61,2012,0.006740506,0.020220714,0
61,2013,0,0,0
61,2014,0,0,0
61,2015,0,0,0
61,2016,0.02049426,0.061480371,0
61,2017,0,0,0
61,2018,0.00619251,0.018576803,0
61,2019,0,0,0
61,2020,0,0,0
62,1971,7.962208279,23.33786101,0
62,1972,5.310752763,9.705434871,0.916070655
62,1973,12.78553323,22.81714912,2.753917343
62,1974,22.18417296,62.20695071,0
62,1975,1.429437935,2.274902094,0.583973776
62,1976,2.521953571,4.165890805,0.878016337
62,1977,1.330683977,2.518253173,0.143114781
62,1978,5.382589869,9.750779643,1.014400095
62,1979,0.820700174,1.682223435,0
62,1980,2.475897493,4.503547536,0.44824745
62,1981,0.177123064,0.380382058,0
62,1982,0.683365618,1.409046706,0
62,1983,0.622496682,1.448007449,0
62,1984,0.317520836,0.660056542,0
62,1985,6.572153562,14.98326146,0
62,1986,2.945273888,5.909101448,0
62,1987,1.355944412,2.688287167,0.023601657
62,1988,0.819973393,1.809101567,0
62,1989,9.224303039,23.49352783,0
62,1990,1.191264478,3.016289643,0
62,1991,2.196838066,4.065220083,0.328456048
62,1992,0.245988846,0.456463901,0.035513791
62,1993,1.888193332,3.292523727,0.483862937
62,1994,1.746457176,2.924481106,0.568433246
62,1995,0.740342456,1.194633701,0.286051211
62,1996,2.40298627,5.227479494,0
62,1997,1.002011958,1.627719404,0.376304513
62,1998,0.307925426,0.558760064,0.057090788
62,1999,1.236572351,2.204649585,0.268495117
62,2000,3.014026702,6.910356371,0
62,2001,0.853577353,1.694204335,0.01295037
62,2002,1.938895072,2.90157534,0.976214804
62,2003,2.633251815,4.774480525,0.492023104
62,2004,2.528055697,4.024116832,1.031994562
62,2005,0.477686603,1.006329561,0
62,2006,2.113141662,4.264003924,0
62,2007,7.821681158,14.65217728,0.991185032
62,2008,5.371823264,9.033566894,1.710079635
62,2009,6.281049471,10.78625184,1.775847098
62,2010,3.508626087,6.889178508,0.128073666
62,2011,2.825989096,5.521513907,0.130464284
62,2012,5.924407229,14.1933708,0
62,2013,1.010778074,2.011185999,0.010370148
62,2014,16.12473177,29.43466518,2.814798362
62,2015,14.89393697,24.85960889,4.928265042
62,2016,2.968776293,4.979942129,0.957610457
62,2017,6.773041945,14.31960401,0
62,2018,13.47456682,24.37202475,2.577108904
62,2019,9.526991316,12.41383244,6.640150187
62,2020,8.101484687,14.61721504,1.585754337
63,1971,0.458664793,1.08267034,0
63,1972,252.1039574,728.0247347,0
63,1973,285.8808094,621.1226337,0
63,1974,1230.045386,2788.357151,0
63,1975,21.58585264,60.63689856,0
63,1976,9.790385289,18.75720672,0.823563861
63,1977,51.92633029,106.5040664,0
63,1978,46.71518433,100.9087672,0
63,1979,13.53652907,29.85470531,0
63,1980,24.94163199,29.38637238,20.4968916
63,1981,44.94084937,103.7979966,0
63,1982,30.5179051,61.04536835,0
63,1983,14.47912529,26.55825279,2.399997775
63,1984,76.35649202,162.6950043,0
63,1985,264.9842432,576.1276498,0
63,1986,104.5724764,234.9952746,0
63,1987,67.15371123,125.187127,9.120295499
63,1988,3.531533603,6.843901938,0.219165268
63,1989,33.52006189,58.79709712,8.243026651
63,1990,10.66662563,23.36224607,0
63,1991,20.46171953,45.10227409,0
63,1992,27.64225519,40.31702636,14.96748402
63,1993,7.684493374,18.1477438,0
63,1994,6.669148117,12.64023466,0.698061577
63,1995,32.68539489,65.69542934,0
63,1996,43.99769702,106.747548,0
63,1997,29.31633789,62.5943556,0
63,1998,16.67353073,32.00774444,1.339317014
63,1999,26.17054528,54.6892701,0
63,2000,30.30611144,65.23958201,0
63,2001,38.45960047,94.57918036,0
63,2002,42.91120966,66.90471919,18.91770013
63,2003,21.28719229,52.70962318,0
63,2004,70.23202101,132.060527,8.403515002
63,2005,46.74990746,102.6488388,0
63,2006,175.4022018,409.3157689,0
63,2007,41.04247032,66.40549365,15.67944699
63,2008,36.99467434,67.93188405,6.057464632
63,2009,47.31226915,98.33638202,0
63,2010,29.72187626,72.63974384,0
63,2011,45.81967859,105.7931879,0
63,2012,27.42776614,56.91272074,0
63,2013,20.97168971,61.29002066,0
63,2014,49.01910339,105.7573277,0
63,2015,85.2493329,165.4372529,5.061412863
63,2016,39.03913586,80.52369082,0
63,2017,66.02008296,126.1736828,5.866483142
63,2018,29.92133365,47.97954167,11.86312563
63,2019,64.00904791,108.9864617,19.03163415
63,2020,130.0728793,324.8399284,0
64,1971,10.78526818,18.29454211,3.275994248
64,1972,10.23658682,21.14497785,0
64,1973,1.286996485,3.860904087,0
64,1974,3.123835254,5.420598948,0.82707156
64,1975,178.7771817,501.114494,0
64,1976,14.18983116,42.34573308,0
64,1977,0.68348024,2.050430676,0
64,1978,0,0,0
64,1979,9.868228059,23.17065385,0
64,1980,2.801661105,6.103732436,0
64,1981,4.806676695,11.60406358,0
64,1982,19.39641246,52.63192087,0
64,1983,0.289172153,0.727182143,0
64,1984,0.184305022,0.552906529,0
64,1985,3.042153965,6.328597978,0
64,1986,0.09104402,0.190974479,0
64,1987,1.816043975,3.306780298,0.325307652
64,1988,1.713785522,2.652521163,0.775049881
64,1989,6.332933203,10.92733689,1.738529518
64,1990,1.790770991,2.855341897,0.726200085
64,1991,341.0900229,636.1297285,46.05031728
64,1992,15.14263974,22.82685892,7.458420558
64,1993,8.124417269,12.53314502,3.715689522
64,1994,115.6517899,203.0718717,28.23170815
64,1995,29.29331125,63.55602344,0
64,1996,712.5724822,2008.12365,0
64,1997,69.12735132,110.7810441,27.47365856
64,1998,100.2842995,201.620959,0
64,1999,1042.535169,1879.322136,205.7482024
64,2000,402.3127722,610.3674312,194.2581132
64,2001,325.4813722,573.3956752,77.56706923
64,2002,469.9317288,799.7594937,140.1039639
64,2003,136.9023922,220.4821572,53.32262718
64,2004,195.6570874,323.5609103,67.75326449
64,2005,49.17577972,79.41617939,18.93538004
64,2006,68.28697386,135.7596669,0.814280874
64,2007,278.0509831,431.9901387,124.1118275
64,2008,248.7133786,461.0119919,36.41476526
64,2009,251.1914678,468.8476949,33.53524076
64,2010,1368.426247,1959.676107,777.1763868
64,2011,2177.285551,3227.033895,1127.537207
64,2012,881.0600813,1320.421194,441.6989688
64,2013,2788.994354,6071.665014,0
64,2014,1173.240036,1742.632584,603.8474872
64,2015,671.2872978,1089.907615,252.6669807
64,2016,129.9568373,179.2373229,80.67635158
64,2017,1411.15324,2221.326003,600.980477
64,2018,161.757467,269.3042175,54.21071646
64,2019,301.4543071,510.5105357,92.39807859
64,2020,634.4388701,1324.755011,0
70,1971,0.264322748,0.532705716,0
70,1972,0.958816499,1.86371495,0.053918048
70,1973,0.245445855,0.514368791,0
70,1974,0.929885985,2.648522527,0
70,1975,0.704997258,1.801510089,0
70,1976,0.022350098,0.067048696,0
70,1977,0.06116304,0.06116304,0.06116304
70,1978,0.377508839,0.840891084,0
70,1979,0.420188503,0.921963178,0
70,1980,1.472861696,2.788534234,0.157189158
70,1981,0.326330204,0.631461741,0.021198666
70,1982,0.038194753,0.074354786,0.00203472
70,1983,0.011857839,0.035572953,0
70,1984,0.068826847,0.152965946,0
70,1985,2.094919102,5.59956077,0
70,1986,0.424597143,0.860722445,0
70,1987,0.605654756,1.350339057,0
70,1988,0.307481276,0.658792455,0
70,1989,0.587323521,1.093964315,0.080682727
70,1990,0.186352171,0.380196831,0
70,1991,0.359103445,0.884487949,0
70,1992,0.08679682,0.194138742,0
70,1993,0.746230628,1.829570053,0
70,1994,0.409270551,0.788106663,0.030434439
70,1995,0.192999894,0.412949859,0
70,1996,0.163911563,0.341653802,0
70,1997,1.149442535,2.711645953,0
70,1998,0.131322523,0.307991,0
70,1999,1.66876376,2.777192302,0.560335217
70,2000,1.931101595,4.062400052,0
70,2001,0.140272106,0.30888178,0
70,2002,45.34318041,127.5510022,0
70,2003,1.147587263,2.107455884,0.187718642
70,2004,0.543556387,0.894342772,0.192770002
70,2005,5.645783406,12.12569455,0
70,2006,0.592265574,1.003775313,0.180755835
70,2007,0.670605799,1.312809846,0.028401752
70,2008,2.949357265,6.396329748,0
70,2009,2.118608463,4.21640972,0.020807206
70,2010,26.93505609,71.10353444,0
70,2011,49.61052938,108.3158729,0
70,2012,11.05622281,23.43708104,0
70,2013,1.504974857,2.732940601,0.277009113
70,2014,44.72202837,101.0041904,0
70,2015,14.07316337,24.75225172,3.394075026
70,2016,52.38357801,131.223723,0
70,2017,6.297524806,11.18227485,1.412774765
70,2018,36.83003337,79.53855433,0
70,2019,19.02938872,47.98159394,0
70,2020,17.76526021,37.39309728,0
110,1971,0,0,0
110,1972,0,0,0
110,1973,0,0,0
110,1974,0,0,0
110,1975,0,0,0
110,1976,0.017805439,0.043794534,0
110,1977,0,0,0
110,1978,0,0,0
110,1979,0,0,0
110,1980,0,0,0
110,1981,0,0,0
110,1982,0,0,0
110,1983,0,0,0
110,1984,0,0,0
110,1985,0,0,0
110,1986,0,0,0
110,1987,0,0,0
110,1988,0,0,0
110,1989,0,0,0
110,1990,0,0,0
110,1991,0,0,0
110,1992,0,0,0
110,1993,0,0,0
110,1994,0.056469096,0.117644448,0
110,1995,0.193294786,0.318740403,0.067849168
110,1996,0.17052619,0.273661999,0.067390381
110,1997,0.131023485,0.243873319,0.01817365
110,1998,0.049904248,0.112828352,0
110,1999,0.007171745,0.02151459,0
110,2000,0,0,0
110,2001,0,0,0
110,2002,0,0,0
110,2003,0,0,0
110,2004,0.006054223,0.018162113,0
110,2005,0.037435038,0.065652187,0.009217889
110,2006,0.006843904,0.020531134,0
110,2007,0.019946877,0.043376719,0
110,2008,0.019265183,0.041549529,0
110,2009,0.00994145,0.029823158,0
110,2010,0,0,0
110,2011,0.020689294,0.050042719,0
110,2012,0,0,0
110,2013,0,0,0
110,2014,0.014903741,0.044710034,0
110,2015,0,0,0
110,2016,0,0,0
110,2017,0,0,0
110,2018,0.006259431,0.018777731,0
110,2019,0,0,0
110,2020,0.006475274,0.019425239,0
112,1971,0.121727446,0.163291527,0.080163366
112,1972,0.087933411,0.143695017,0.032171804
112,1973,0.037786156,0.091871834,0
112,1974,0,0,0
112,1975,0.150164266,0.337916029,0
112,1976,0,0,0
112,1977,0.101068241,0.274348126,0
112,1978,0.04142368,0.10049891,0
112,1979,0.132024846,0.303113014,0
112,1980,0.111099519,0.224100153,0
112,1981,0.019861379,0.059583218,0
112,1982,0.084998769,0.171385896,0
112,1983,0.345528222,0.517788672,0.173267772
112,1984,0.107337286,0.221822874,0
112,1985,0.400797051,0.844729262,0
112,1986,0.70192811,1.049550392,0.354305827
112,1987,0.296337739,0.483266152,0.109409325
112,1988,0.284135378,0.473044601,0.095226156
112,1989,0.147811885,0.27686257,0.0187612
112,1990,1.649088586,2.99744665,0.300730522
112,1991,0.314860057,0.533403762,0.096316353
112,1992,0.169422245,0.33106447,0.007780019
112,1993,0.271382017,0.46618322,0.076580814
112,1994,0.095236687,0.195695797,0
112,1995,0.19838374,0.413408804,0
112,1996,0.086233221,0.188475609,0
112,1997,0.20276708,0.34165664,0.06387752
112,1998,0.512761488,0.896088286,0.12943469
112,1999,0.158398903,0.244831238,0.071966568
112,2000,0.176356451,0.259360667,0.093352235
112,2001,0.151348982,0.260122097,0.042575867
112,2002,0.072952294,0.117262089,0.0286425
112,2003,0.153745475,0.203397773,0.104093176
112,2004,0.100542914,0.179191205,0.021894622
112,2005,0.1472204,0.285897388,0.008543411
112,2006,0.088412053,0.167144443,0.009679662
112,2007,0.053775799,0.135446312,0
112,2008,0.101148931,0.199018073,0.003279789
112,2009,0.238033388,0.525646986,0
112,2010,0.062173001,0.112641182,0.011704819
112,2011,0.102535175,0.172931212,0.032139139
112,2012,0.019994902,0.038883948,0.001105856
112,2013,0.028040198,0.057713666,0
112,2014,0.005486126,0.016457827,0
112,2015,0.042638306,0.10438613,0
112,2016,0.007201463,0.021603721,0
112,2017,0.027051216,0.061847666,0
112,2018,0.004253288,0.012759297,0
112,2019,0,0,0
112,2020,0.016284569,0.034811635,0
114,1971,0,0,0
114,1972,0,0,0
114,1973,0.021847517,0.06554154,0
114,1974,0.037938085,0.091628898,0
114,1975,0.012851481,0.038553847,0
114,1976,0,0,0
114,1977,0,0,0
114,1978,0,0,0
114,1979,0,0,0
114,1980,0,0,0
114,1981,0,0,0
114,1982,0.036174167,0.081046565,0
114,1983,0.029130023,0.08738872,0
114,1984,0.032986789,0.065994874,0
114,1985,0.140693566,0.214758485,0.066628647
114,1986,0.258656165,0.372909358,0.144402971
114,1987,0.125434623,0.172154471,0.078714775
114,1988,0.224516956,0.313595299,0.135438612
114,1989,0.029191903,0.05507844,0.003305366
114,1990,0.133175408,0.201762909,0.064587907
114,1991,0.130616173,0.178223901,0.083008445
114,1992,0.214645785,0.299252199,0.130039371
114,1993,0.3202182,0.424034879,0.216401521
114,1994,0.40271915,0.526222781,0.279215519
114,1995,0.637463691,0.924227639,0.350699743
114,1996,0.42704591,0.581864017,0.272227804
114,1997,0.44069097,0.552733379,0.32864856
114,1998,0.806693611,1.16104681,0.452340412
114,1999,0.3153414,0.408936136,0.221746664
114,2000,0.08061155,0.133230441,0.027992659
114,2001,0.102253829,0.169591535,0.034916123
114,2002,0.260199034,0.570421794,0
114,2003,0.259358709,0.340294058,0.178423359
114,2004,0.116500064,0.172050245,0.060949883
114,2005,0.36984571,0.527061182,0.212630238
114,2006,0.196285956,0.270233205,0.122338707
114,2007,0.252741688,0.344766259,0.160717117
114,2008,0.198607827,0.275961044,0.12125461
114,2009,0.109373225,0.169406021,0.049340429
114,2010,0.093020561,0.14807268,0.037968442
114,2011,0.074747965,0.134978603,0.014517326
114,2012,0.086097833,0.134290062,0.037905605
114,2013,0.173284806,0.278801325,0.067768287
114,2014,0.12686477,0.193326263,0.060403278
114,2015,0.112338924,0.16221704,0.062460809
114,2016,0.135916759,0.210572673,0.061260845
114,2017,0.108658232,0.151360119,0.065956345
114,2018,0.177334974,0.279226499,0.07544345
114,2019,0.1668235,0.287852139,0.045794861
114,2020,0.173471819,0.286976077,0.059967562
118,1971,0.122701888,0.316089537,0
118,1972,0.043370267,0.101032871,0
118,1973,0.042918001,0.072606993,0.013229009
118,1974,0.365123601,0.566937959,0.163309243
118,1975,0.405934581,0.625635678,0.186233484
118,1976,0.5408121,1.127782996,0
118,1977,0.49899297,0.750634586,0.247351354
118,1978,0,0,0
118,1979,0.19050865,0.374503771,0.006513529
118,1980,0.295691203,0.572458854,0.018923551
118,1981,0.124356738,0.23483202,0.013881455
118,1982,0.265830089,0.526906552,0.004753626
118,1983,0.017880149,0.053639916,0
118,1984,0.029883414,0.055573431,0.004193397
118,1985,0.039484832,0.073244751,0.005724913
118,1986,0.005938209,0.017813996,0
118,1987,0.008836697,0.021853547,0
118,1988,0.028524636,0.058963502,0
118,1989,0.173492167,0.262160498,0.084823836
118,1990,0.170012756,0.262908074,0.077117439
118,1991,0.195072145,0.31952559,0.070618699
118,1992,0.349953545,0.683314643,0.016592447
118,1993,0.506261055,0.700017701,0.31250441
118,1994,0.394190537,0.558345911,0.230035163
118,1995,0.530584751,0.728517366,0.332652135
118,1996,0.376606,0.496698294,0.256513706
118,1997,0.460988482,0.601106832,0.320870132
118,1998,0.443755703,0.607133482,0.280377924
118,1999,0.277225287,0.368984821,0.185465753
118,2000,0.140589292,0.207789407,0.073389177
118,2001,0.268716713,0.428774643,0.108658783
118,2002,0.337397927,0.505120482,0.169675372
118,2003,0.419145807,0.943572279,0
118,2004,0.256653912,0.383339107,0.129968718
118,2005,0.231548174,0.317730619,0.145365729
118,2006,0.197130051,0.30333911,0.090920992
118,2007,0.402575595,0.561274782,0.243876407
118,2008,0.722570697,1.166985617,0.278155777
118,2009,0.679219775,1.130017032,0.228422518
118,2010,0.138836516,0.202130937,0.075542094
118,2011,0.155457219,0.246185611,0.064728828
118,2012,0.075639424,0.138716434,0.012562414
118,2013,0.063394161,0.112284618,0.014503704
118,2014,0.289040044,0.709490115,0
118,2015,0.10567686,0.173250642,0.038103079
118,2016,0.099825786,0.158299251,0.04135232
118,2017,0.016458616,0.04127645,0
118,2018,0.032583473,0.067644655,0
118,2019,0.059991839,0.109674235,0.010309443
118,2020,0.051995795,0.117769386,0
122,1971,0,0,0
122,1972,0.014112055,0.042335152,0
122,1973,0.078785633,0.159242448,0
122,1974,0.059951089,0.179851482,0
122,1975,0.015227497,0.045681929,0
122,1976,0,0,0
122,1977,0,0,0
122,1978,0,0,0
122,1979,0.008607589,0.025822093,0
122,1980,0.033082167,0.062275003,0.003889332
122,1981,0.184126434,0.244811133,0.123441736
122,1982,0.006455692,0.01936657,0
122,1983,0,0,0
122,1984,0.026207084,0.061220793,0
122,1985,0.009484129,0.025982603,0
122,1986,0.044720574,0.103321829,0
122,1987,0.031389596,0.079568506,0
122,1988,0.113796672,0.315696083,0
122,1989,0.008116417,0.024348619,0
122,1990,0.047294062,0.115524379,0
122,1991,0.020045066,0.051566497,0
122,1992,0.094735235,0.264950629,0
122,1993,0.194456746,0.561223402,0
122,1994,0.007461395,0.02238351,0
122,1995,0.8776242,2.50664335,0
122,1996,0.120135735,0.299203849,0
122,1997,0.421168312,0.872609203,0
122,1998,0.119543838,0.313998816,0
122,1999,0.293218372,0.687027046,0
122,2000,1.498378373,3.055318692,0
122,2001,0.921735624,2.409258646,0
122,2002,0.344851939,0.682705627,0.006998251
122,2003,0.278207219,0.764753286,0
122,2004,0.123998264,0.293529948,0
122,2005,1.96382473,4.210519532,0
122,2006,1.263210003,2.9399205,0
122,2007,0.155174957,0.290811856,0.019538057
122,2008,0.207166395,0.459150999,0
122,2009,0.652586739,1.276573956,0.028599522
122,2010,0.224924911,0.631832488,0
122,2011,0,0,0
122,2012,0.015071515,0.045213394,0
122,2013,0.078324278,0.234963625,0
122,2014,2.939835349,8.702982145,0
122,2015,0.423747053,0.951795866,0
122,2016,0.46768759,1.344741672,0
122,2017,0.006423574,0.019269967,0
122,2018,0.125584572,0.345160685,0
122,2019,0.738903585,1.197106606,0.280700565
122,2020,0.030489501,0.091466177,0
143,1971,0,0,0
143,1972,0,0,0
143,1973,0,0,0
143,1974,0.040143774,0.096914747,0
143,1975,0,0,0
143,1976,0.097682291,0.262605043,0
143,1977,0.398818301,0.920991583,0
143,1978,0.117376217,0.352119451,0
143,1979,0.417721242,1.253130986,0
143,1980,0.0776163,0.232843333,0
143,1981,0.120907821,0.310877898,0
143,1982,0.483681151,1.337131818,0
143,1983,0,0,0
143,1984,0.082434054,0.174558743,0
143,1985,0.352125862,0.903275519,0
143,1986,0.753737372,1.503661538,0.003813206
143,1987,0.038374874,0.107683297,0
143,1988,0.110290554,0.268462912,0
143,1989,0.601815286,1.015732581,0.187897991
143,1990,0.091301525,0.254151644,0
143,1991,0.411088083,0.905790258,0
143,1992,0.108584158,0.206198992,0.010969324
143,1993,0.316566254,0.631638827,0.00149368
143,1994,0.204963181,0.337239621,0.072686741
143,1995,0.741592625,1.747097876,0
143,1996,0.612499937,0.909382205,0.31561767
143,1997,0.277655238,0.430088925,0.125221552
143,1998,0.255619971,0.489088221,0.02215172
143,1999,0.11267731,0.173703156,0.051651464
143,2000,0.456612524,0.68884303,0.224382018
143,2001,0.058309385,0.134938408,0
143,2002,0.092069588,0.175147522,0.008991654
143,2003,0.92053375,2.006826432,0
143,2004,0.077711733,0.154253015,0.001170452
143,2005,0.027529951,0.049184938,0.005874963
143,2006,0.065801577,0.131896357,0
143,2007,0.183696907,0.416155024,0
143,2008,0.027256099,0.051448612,0.003063586
143,2009,0.110721999,0.18276473,0.038679268
143,2010,0.06002021,0.153188099,0
143,2011,0.06546454,0.13766041,0
143,2012,0.012975538,0.02743214,0
143,2013,0.069295644,0.204954625,0
143,2014,0.019365292,0.043612223,0
143,2015,0.091878834,0.180287757,0.003469911
143,2016,0.030499763,0.045531477,0.015468049
143,2017,0.018814403,0.056440996,0
143,2018,0.059721091,0.129674537,0
143,2019,0.220043265,0.319303145,0.120783386
143,2020,0.272779814,0.619935661,0
201,1971,1.798337733,2.549133008,1.047542459
201,1972,1.283901984,1.755381053,0.812422916
201,1973,2.338757503,3.247878179,1.429636826
201,1974,2.025423771,2.641207211,1.40964033
201,1975,1.138867053,1.688505263,0.589228843
201,1976,0.763376219,1.113638048,0.41311439
201,1977,2.05916492,3.200479873,0.917849967
201,1978,0.451331434,0.643522314,0.259140555
201,1979,1.258873771,1.698043231,0.819704312
201,1980,1.939310448,3.378641505,0.499979391
201,1981,0.960076836,1.272867655,0.647286017
201,1982,1.149815239,1.668389116,0.631241361
201,1983,1.059838903,1.350200083,0.769477723
201,1984,0.471136358,0.617525971,0.324746746
201,1985,0.794301949,0.966738051,0.621865847
201,1986,1.20438229,1.475258367,0.933506213
201,1987,1.115248266,1.381658913,0.84883762
201,1988,1.491927294,1.779615672,1.204238917
201,1989,1.070206266,1.309821068,0.830591465
201,1990,1.646305443,2.007619011,1.284991876
201,1991,1.309152512,1.584927417,1.033377608
201,1992,1.398083552,1.768374943,1.027792161
201,1993,1.075144899,1.411378641,0.738911156
201,1994,1.641158716,2.221963136,1.060354296
201,1995,1.110715216,1.452539541,0.768890891
201,1996,1.378639701,1.784268071,0.973011331
201,1997,1.122417219,1.492095551,0.752738887
201,1998,1.246179894,1.618918785,0.873441002
201,1999,0.721962792,0.982624284,0.4613013
201,2000,0.75079235,1.092697133,0.408887567
201,2001,0.587050683,0.762964417,0.411136948
201,2002,0.660621,1.009109465,0.312132534
201,2003,0.273885303,0.414992648,0.132777958
201,2004,0.378739183,0.548376659,0.209101707
201,2005,0.560897109,0.763996812,0.357797406
201,2006,0.639779125,0.846662203,0.432896048
201,2007,0.46687137,0.63694252,0.29680022
201,2008,0.776210046,1.107038947,0.445381144
201,2009,1.003966745,1.578539496,0.429393994
201,2010,1.093106899,1.622538458,0.56367534
201,2011,0.9399987,1.398523544,0.481473856
201,2012,0.90038471,1.480964838,0.319804582
