"","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020"
"410",0.196922817078322,0.174050120624768,0.121330302379868,0.0759831576117549,0.125133605251698,0.0595841381129577,0.143106804038386,0.0249386861556697,0.859020178345432,0.441250097687325,0.379052994571778,0.236796382143229,0.852195408810333,0.263864873166376,0.96831391686895,1.63363913748461,1.77322586931309,1.32561914894584,0.157792673695702,1.70571873300979,0.99068285675684,0.838778327727514,1.51794936469454,0.883976751586953,1.23102801295868,0.443901935078827,0.856650140692305,0.794831354471738,0.723622321100749,0.333480494368077,0.291496290955328,0.353428216833759,0.23576772693059,0.197598165619244,0.448971695518147,0.451881649468267,0.349829316307703,0.278624247491494,0.18409626250864,0.355696140044563,0.20529155582179,0.203280238783768,0.235710158778543,0.117398851879723,0.173624072147809,0.272633803572697,0.471568278051098,0.807238884389021,1.30274400942572,0.795501054245166
"14",0,0,0,0.0807785156655127,0.0216310096417952,0.0110524441031465,0.00423885166789676,0.00626451217528767,0.0121375096156025,0,0.020782278387321,0,0,0.125630954631231,0.197983964720731,0.172041928886806,0.416824652844981,0.136478873291512,0.076813583434186,0.0310358463956823,0.04566802431312,0.0284851275221207,0.00728250576936149,0,0.00635845608006454,0.0104057966536849,0,0.0167748297230385,0.00279991351110144,0.00244052794604394,0.0195715816527477,0.0223375253183055,0.00844538484610293,0.0049666884515982,0.0105431848042393,0,0.0160611076549709,0.0625418322251905,0.0370317788572873,0.0139052981333226,0.0489946221686645,0.0612662520618412,0.195017519532995,0.0704948056817925,0.0711609627830093,0.192060631804279,0.0949210927730661,0.089977448036467,0.131960296612217,0.0678565404397762
"114",0,0,0.0218475173080845,0.0379380848057002,0.0128514807694615,0,0,0,0,0,0,0.0361741670213287,0.0296075352500589,0.0451242985106943,0.275330039186891,0.543552403475039,0.231459401366197,0.431525090636294,0.0660097834664171,0.274306328213433,0.23911155416668,0.2946745907939,0.444073174251032,0.526661158958484,0.803487613976874,0.587568920153034,0.684626501371295,0.998010532356681,0.462183511516423,0.164893512138199,0.153475152778105,0.356438857815556,0.389555980659388,0.250869067586231,0.667850212338228,0.280147271269486,0.442152793022381,0.718813264714225,0.338826163161218,0.189631851381046,0.186034454303558,0.2449926282878,0.373241238871729,0.421204948418741,0.346415524224763,0.200337006509199,0.391050702250837,0.294149529307215,0.249257188802605,0.469062401899616
"112",0.121727446415593,0.0879334104723211,0.0377861559915125,0,0.15016426569479,0,0.10106824066473,0.044132337485199,0.132024845862619,0.111099518703636,0.0198613793709859,0.0849987694256208,0.351192272999409,0.107337285630265,0.779763181295128,0.684637266382304,0.28497277418062,0.35179106832437,0.197903345266919,1.97011781195833,0.360901543807006,0.193812635530948,0.405168194012477,0.116551515462391,0.258653480050326,0.0873313907374156,0.219198719021829,0.586913328759155,0.209424382813599,0.332907055551351,0.184923086766031,0.105123562986099,0.057352958849441,0.126320157707855,0.20187587900238,0.107537785659542,0.0631163498304105,0.114568936171149,0.246456323061825,0.076003377528559,0.111702485243626,0.0179232150374096,0.0280401976838086,0.00548612563378864,0.0444804887737509,0.0059692670240668,0.0270512162346359,0.00425328841271254,0,0.0197034464183298
"12",2.11939679129705,1.31218884622053,4.46146053081858,8.09127980519032,6.25696629747767,5.50905817177598,3.38476599255557,7.33266360272466,6.27588988088153,5.58407930335108,9.00271523354707,2.95390845473504,2.70106947855513,4.00427022120275,8.50618768910247,15.4167338686722,5.22777944929493,10.3354691075339,7.54395698787648,7.01526598417586,7.05701121144671,5.23158711021268,2.43400215410757,2.47924093325255,2.00464387253424,2.42354375292777,3.09619654242723,2.65902274974303,3.75471290419539,6.94259151227298,2.97325482386535,2.40412375079857,2.63403899777947,1.18871137302112,3.05878670744826,1.39857645385761,6.55002447642371,2.6164679606491,3.38540361592094,3.03689072036688,2.12105730156524,3.13554674669749,1.34956723518737,5.61764633244308,3.07856250279332,2.38117500307224,3.90550164077507,1.12767814020322,4.52682944701917,5.3025118348197
"361",0,0.106670268778821,0,0.475682562565331,0,0,0,0,0,0,0.00922241702932785,0,0.00690685943872497,0,0.0574779962244307,0.702791047041937,0.232852108684496,0.353316805860298,0.0379380332860579,0.401017287414342,1.53650259806787,0.177605824621343,1.19218371116399,0.231234231612211,2.80096735108644,1.48119675681466,6.0781669761053,4.30880799475289,8.1602654172457,2.64670909363397,3.62099986819264,3.53461149290409,2.61701939229969,3.52852718873331,6.2626958572021,1.64327241178073,1.35837714747179,8.26955104311319,0.588115637888151,1.01745880509622,0.115119395085273,0.350435849274383,3.24030014860568,0.0566360793476729,0.773530711682523,1.00820645398695,0.0870198284439611,0.283347173197209,1.53821117531123,0.101009622150778
"64",10.7852681798216,10.2365868154034,1.28699648521577,3.12383525363718,178.777181681877,14.1898311599675,1.18626631551269,0,9.86822805943245,2.8016611048671,4.80667669537763,19.396412457649,0.293912390534915,0.184305022001725,3.04215396522392,0.0910440203304493,1.8160439749075,1.74187864902875,6.33293320250789,1.79077099089303,330.449748393205,15.1613056630175,8.35406544588118,120.15625425395,31.1256824765412,712.708809516494,69.1279759070654,80.2346068950816,1043.27704276032,402.289404340937,325.073710589768,469.911518920241,140.325376105118,176.638044128217,49.3465107803529,68.2937247129207,278.062747769258,248.715522814274,251.177621999697,1368.44699514117,2177.2975325975,881.083336222338,2789.02219612952,1173.24820686851,671.281475113732,129.939992585591,1411.14755777923,161.744877174803,301.414099238744,644.809951631692
"63",0.175444931960908,96.4328684496961,109.364074019306,470.506893889623,8.25685446915583,4.09726115984578,19.8624608226266,19.0166317360352,5.17788907620517,9.54048139754097,17.1904283406668,11.673474538213,5.61451212240729,33.1968888776682,95.2692931450367,8.86020360130388,14.7496311850478,0.990908455794441,11.1097219689444,3.37796769801852,2.31973804240472,8.92415945676685,6.96995012510195,2.19822312620536,31.1651271314896,42.3088475977567,12.8234368371593,12.742709795139,20.3404742637269,15.1295162431581,20.0538902000195,36.9442802617338,7.25999644418569,48.5851608772506,32.025264792264,64.5042087824824,29.0100215255374,20.5127321289775,19.9766182107408,25.4266147774163,15.9962464330178,14.8421354669378,20.4627489514798,32.1961874128148,34.476760386971,18.997047024846,42.529416004035,16.2868864933476,30.0136769111679,57.4237077335346
"610",0,0,0,0,0,0,0.0132466346849516,0,0,0,0,0,0,0,0.228405706977456,0.0700067505073295,0,0,0,0,0,0,0.00557266089234278,0,0,0.0108900569192666,0.0150064933407745,0,3.60359241925676,0.366667167364298,0.302989541558184,0.532387644116665,13.3611301184857,0.102827341865632,0.859525961621958,0.11846536153304,1.03661038600534,4.41046136757126,23.1198168302169,32.9136684342636,33.1409595218059,120.661556208241,125.023648198222,10.9126006763986,194.357331710568,116.961683731971,34.5972741057853,26.0754694893359,111.878752932876,79.4995713138268
"50",0.0117354279505752,0.0175971147474247,0.0501837381535902,0.00450377989714031,0.0522189510126782,0,0.0391076850728541,0,0.0165134935811069,0.0323383447468019,0.0208036556883354,0.0358452643851105,0.0183302591670724,0.0238062860500765,0.050303757849643,0.0230215632765294,0.0564675861354309,0.193899365964773,0.0554722209304517,0.152139361903223,0.0954953808441996,0.201696764891883,0.0233395372167486,0.133122469404386,0.0794252260076496,0.13824614335582,0.101632091791841,0.0533428490058287,0.0219106366089281,0.047611629603995,0.0357537858941185,0.0849792378900785,0.0270629356170135,0.0372659377015709,0.0853711251202608,0.0636670384266143,0.0819029870341677,0.0305062906742852,0.036333845844577,0.0835479526589778,0.0467257437866558,0.0504178007360335,0.0959702494158616,0.0884923886253475,0.130817084742483,0.131896052938267,0.0236323354889564,0.132817455890694,0.0244428351566278,0.0604521679463586
"122",0,0.0141120544992153,0.0787856333120776,0.059951089296525,0.0152274970486595,0,0,0,0.00860758922737266,0.0330821674140912,0.184126434212702,0.0064556919205295,0,0.0263477309967455,0.00948412884279825,0.0447205736645969,0.031389595682352,0.0811317045966214,0.00811641727566375,0.0472940616257801,0.0200450663335187,0.0947352351698272,0.0225956718025906,0.00746139484714646,0.105430219589163,0.0825288855855653,0.0289122653298073,0.0548295846502655,0.181665469363257,0.240632067536569,0.0610296081051998,0.131020353151675,0.0539438631192885,0.0487802616305084,0.119898942649186,0.0975608465538227,0.100322977063817,0.0422481247219089,0.452452024699672,0.0342461737066147,0,0.0150715146861089,0.00478199401520703,0.230080473509351,0.0258713635710524,0.0564564612150166,0.0064235740502781,0.0237567947355347,0.0451128643180002,0.0309892983074628
"623",0,0,0,3.94502146306365,0.0143025528147635,0,0,0,0,0.0224674834484128,0,0,0,0,0,0,0,0.193211025888972,0.0184504288008866,0,0.00598276719048931,0.0113007824709242,0.553791489591087,0.454296342375473,4.11633065165876,3.5114037764125,4.7045438224644,10.5763755319799,10.7928446278585,11.1082355514672,10.1325495478333,27.2808676617354,9.81422918334101,11.9344041166545,25.1779783990394,12.6403193258251,30.9921227592659,30.1686073146351,24.2462902588682,32.2903026731093,11.9924531088221,8.67812348845751,16.6152821747029,12.8844630646411,5.62066996223446,3.52369403923233,3.77264735712975,7.3478589034675,14.900253156307,11.6839000311591
"622",0.241370321079533,0.344861694886901,0.0178801494393145,0.00500428421431506,0.0150128526429452,0.0188734910748319,0.271381950851056,0,0.0758518528375546,0.180158754884654,0.220663614054509,0.0748024449472199,0.0368844911438063,0.4288815205739,0.200572745619351,0.0312278412919733,0.0622232944894866,0.269221245845027,0.0216498397229301,0.0576356770556785,0.169169566684397,0.128810012320314,0.410263028349359,0.617245747161998,1.23806154945927,0.573716081621652,0.294005222370391,1.58059017003384,1.63004399034613,0,1.19554530079044,0.991986225131835,0.0259095114749443,1.49313386732558,0.652947462150215,0.503107757980424,0.339253889114624,0.691291417791442,0.468277932405365,0.299036531467638,0.94684343386288,0.701982172375914,0.598432162544344,0.25639459790108,0.132536640278739,0.416249887069172,0.240495928442622,0.254244853293769,0.268746512406125,0.146023152656511
"624",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029630183748441,0.022651734855778,0.0342340142096798,0.00485645520289771,0.0260768426920133,0.026108516822955,0,0,0.0109249481506971,0.0037267802239218,0,0.012900756658936,0,0,0,0,0.0246095513094395,0.0153292754641862,0.0636761087191612,0.0220786519964018,0.0176368788879997,0.168791741685171,0.0143675818698512,0
"616",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00906141914190013,0,0,0.0128884634768478,0,0,0.0626940020434049,0,0.0295950186292828,0.0209486922432333,0.0786345673773759,0.270138595755997,0.112047591748521,0.286781033204105,0.18409587379649,0.0673650797436117,0.0425155008348208,0.0307675838704672,0.064851966170658,0.264937380020442,0.227937214483373,0.120396487437159,0.0715329021135937,0.157592013842551,0.17047590789477,0.19802101646549,0,0.0615590238037482,0.188819696332714,0.13003636326027,0.0587109144575147,0.103537712992826,0.0236281752407205,0.256723658540512,0.0340824909474323,0
"598",0,0,0,0,0,0,0,0,0,0,0,0,0,0.285327162225728,0,0,0,0,0,0,0,0,0,0,0,0.00618565733421344,0.00583857140928394,0,0,0,0,0,0,0.0035434414961894,0,0,0,0,0,0,0,0,0,0.00625237474767954,0,0,0,0,0.0239206393884137,0
"646",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248267242137324,0.00606875480780124,0,0.00520444955567441,0.109237586540422,0.0309506495197863,0.52148745389884,0.0239645077243291,0.0228843093798979,0.0299867884620767,0.111165352119324,0.281483124426591,1.36051108569157,0.892554550274011,0.764333627706193,0.137689943551458,1.52703418712038,1.50883131196898,0.21575741299646,0.694965048875333,0.174329943580343,0.795072947742569,0.128417077309402,0.138442912426772,1.31427036904734,0.481390968748796,0.290438820618143,1.61405488176014,1.51788724505238,0.129589005023169,0.27226822584535,0.273457736447529,0.25106206343039,0.0759872843926841,0.0155755063793899,0.00900229112332871
"640",0.0486163881447374,0.265357648812176,0.513124140506909,0.124825645652971,0.204430244150101,0,0.16085415686255,0.193355403201542,0.0495478894590466,0.0541114823119237,0.0753156980406413,1.1771238586976,0.436473434626239,0.0367421421058674,0.0696041477392684,0.127409243594889,0.800715146987585,0.11199169370091,0.160050260146669,0.224662468270071,0.063098214536995,0.161129679708437,0.0989648426590331,0.185628359233396,0.221849575461432,0.193860262118004,0.230587204090734,0.359132168020664,0.608376305238712,0.112076958721409,0.33241465311996,0.0357863719590238,0.0259367070815377,0.0775720541323941,0.0714742618116873,0.0858545239563272,0.0267733435766846,0.0877387578536264,0.0465063828881544,0.0310668971666957,0.0163386789957976,0.0314854173517362,0.0429650117232518,0.0377574757911421,0.0443960805709473,0.0551183822494977,0,0.110092689968996,0.167454645964298,0.0150218666563775
"41",3.48858338356293,1.27874211140983,2.33044151971324,2.75918113268683,2.18492690178054,2.26684118620559,3.16236757812994,1.71004830051953,2.56551224771752,1.31241150926382,0.941121497894407,0.830552067610475,0.762483086422175,0.805951077251328,0.869716939633122,2.18983876900602,1.74584854925392,2.86839686396947,2.07176977638406,1.85368264328621,1.2278739576801,0.524911654762286,0.903590246070178,1.48223690465402,1.05015456819835,2.21944459775272,0.859053369027473,2.46767506848183,3.46198706575858,2.35494504774057,2.09797996442243,4.06112750309178,1.01258191079091,0.933425631524017,2.01296781156512,1.58728696411423,0.876076877334533,2.51665960891837,1.45525817898698,1.60130871386668,2.15397446675411,2.23697146125717,3.0077820518323,1.59331606999333,1.39906684485133,2.87482171486008,3.66200914936145,1.79119753963372,2.88710627792919,4.81201582117962
"40",173.655502998966,171.967983065531,164.799919437668,372.101818556239,352.752845976298,618.851697817538,797.638982099321,403.359152262888,604.701843377225,424.699954931685,417.661497198501,230.148600185676,249.711111022919,142.623892376939,169.483244280111,202.745013801017,213.125725106025,213.190321990502,176.287763179652,301.815336595861,310.855742777626,218.719199500776,188.387286588586,181.839549629726,153.137797598835,148.444527200305,114.294250985992,129.530271817161,113.455504080552,104.830565152759,103.045985446017,90.7156377200087,150.628313396416,95.0218770550158,111.957828884748,107.966212897396,114.34631186875,154.509594255103,99.6827616054692,166.586315031353,131.894286791319,115.446766603562,160.720401120549,157.572994324439,155.954183286265,120.947758762877,120.01183550231,104.410567028403,178.205059863793,129.598053145211
"30",0,0,0,0,0,0,0,0,0,0.0121375096156025,0,0,0,0.0382958127097271,0.0351722200596533,0.01953861753694,0.0136797228306732,0.0489784970756382,0,0,0.016523332417879,0.0236451194218058,0.00728250576936149,0.00666123214405833,0.0385610134193377,0.0288917079465271,0.0135985081725402,0.0478748435884422,0.0477526139921748,0.17803700561283,0.133014251138165,0.452827061406983,0.14045948551948,0.294323872020372,0.172248066523792,0.339391043546481,0.500359787415113,0.355516283786824,0.301070953454036,0.408367291222783,0.573558806774706,0.568162572240561,0.439149955046274,0.455985845578985,0.60057205159,0.640964456179166,0.500295340574856,0.349282598535999,0.526622161118886,0.762337716835373
"42",5.37846134425898,5.11436063947152,8.6718675451539,14.5652034478204,8.74016399544271,7.99047737960556,30.2014062320643,16.7305920289415,28.6692932473143,28.2663027882321,45.2013940601917,21.234814890693,27.4073113089465,6.15145088468195,13.831743156955,18.1395646004302,14.0762112371114,14.5896385597121,10.9563994918314,16.1626442905055,19.1622233404645,14.9257203578561,25.3592790587046,16.6264197486947,19.6777525528522,16.9839503409212,14.3242499028782,16.2458818092006,21.8042301394847,20.4385519347642,21.2911805961194,17.9999175196459,11.7405727920073,22.4824913843472,17.8139401403582,28.0240443018109,21.4879268032057,23.2906837002477,19.4443765095175,25.0605998321888,17.2379653278002,22.4428764213683,27.8849167142399,19.4920338651182,19.1041455795192,9.39714749875669,12.2536433597133,10.5682236343276,21.5435469109134,14.3460504074615
"43",19.2137420855406,22.0905519194856,21.2453069816208,78.9769736546696,33.7634638278984,150.554030490236,23.4924730446925,58.121932125612,36.525407315241,62.6763379373558,57.7512197205269,39.5218150482175,68.7406966744799,19.2756770655266,25.8285373572493,40.3331551010157,20.6059280730193,29.2820151873558,44.6217507961544,53.5126018957898,36.0199795587526,44.6251384650473,26.4065593093137,21.4955871172807,58.227149756929,31.6486079258847,33.775533361639,26.4309296239119,44.458036144691,49.1004380720174,30.9527053895252,46.8551845990821,33.24101721509,30.6543414058442,51.9448120336802,28.916093823244,27.6760768947877,22.2677500263362,42.5434537224142,26.1971074649603,13.0547173308759,9.29102026050517,14.3746795667204,19.3260032288138,13.2375848733941,10.5149514017735,14.2489495570832,6.49432818697614,21.4325317504043,9.78459764685965
"31",0.0600520852006096,0.0304802619705062,0.0620881337457864,0.282327934885838,0.271393308064826,0.460892959597976,0.425338583674912,0.323156250330324,0.19703634777869,0.097610237418275,0.0216693975438763,0.268654773380826,0.758109519296803,0.347966156812084,1.5216600891009,2.44404286489107,1.85327327529722,0.689007201098337,0.20856106898706,1.07732616257879,1.1592291259102,2.02383139548385,2.9499397173867,2.63758285178511,2.830580152644,2.88723201810816,2.57244288269378,13.343089078982,10.5372590854288,20.1476628017407,18.8112922369524,16.209853412229,19.3038944684502,10.947163819846,22.6089869165083,12.8673748359516,19.1952274295765,22.2945684429737,10.8789230912904,15.4030303645212,17.5191617986665,10.7437801726943,10.9932288045369,6.95278297449402,7.10143369954212,7.53420824919325,6.96160437343638,5.02410683503165,4.84370024612144,9.07798425930438
